,critic,actor,cum_rewards,tau,theta
317,60.86484457969666,89.51687108993531,-6.337581861985652,0.05,1.0
318,67.71740993976593,87.91464653015137,-127.90567502777762,0.05,1.0
319,71.61215826034545,86.9699319267273,-257.2393198621234,0.05,1.0
320,85.90195621013642,87.49569677352905,-394.01385457695767,0.05,1.0
321,79.37767072677612,84.87484083175659,-260.17518731370063,0.05,1.0
322,75.99621738433838,82.2324055480957,-258.9030894100942,0.05,1.0
323,78.39054508686066,79.28571556091309,-125.34561677066071,0.05,1.0
324,68.87013605594635,80.98071165084839,-263.6811542478636,0.05,1.0
325,64.63072729587554,80.19870809555054,-281.4903903518322,0.05,1.0
326,68.53719799995423,77.77632837295532,-537.2613534340619,0.05,1.0
327,64.33879028797149,76.44682443618774,-707.9942263192545,0.05,1.0
328,51.824704670906065,76.49893245697021,-137.480033293848,0.05,1.0
329,81.0949905204773,77.20346189498902,-1518.854260435783,0.05,1.0
330,68.85976225852966,75.77563356399536,-260.39921993055975,0.05,1.0
331,67.67803852558136,75.23826625823975,-126.1249686037533,0.05,1.0
332,71.97939584255218,73.80530223846435,-860.5940243079444,0.05,1.0
333,60.78557076931,73.17124353408813,-256.77910171106976,0.05,1.0
334,83.1430281829834,74.07717475891113,-125.12301816625451,0.05,1.0
335,61.10172090053558,72.30494600296021,-255.80532708684504,0.05,1.0
336,90.5215212726593,71.21008357048035,-121.02874276651556,0.05,1.0
337,67.51733386516571,68.74377614974975,-581.5436091320478,0.05,1.0
338,61.29197766780853,69.08922647476196,-265.9445773330164,0.05,1.0
339,65.63996148109436,68.76232236862182,-1491.9271552050209,0.05,1.0
340,75.89283913612365,67.68418849945068,-128.1883222288297,0.05,1.0
341,71.54879873752594,67.37276313781739,-125.65505374149589,0.05,1.0
342,78.1453484249115,66.04756664276123,-2.095917142210835,0.05,1.0
343,76.7507050895691,65.11075996398925,-260.21315247850026,0.05,1.0
344,69.50708052635193,64.74414127349854,-119.57380650121237,0.05,1.0
345,78.32512687683105,61.757927570343014,-124.31483883849802,0.05,1.0
346,72.23528149604797,60.52613069534302,-432.6736356445818,0.05,1.0
347,69.85406180381774,59.77924571990967,-1.9946559379076718,0.05,1.0
348,72.99143029212952,58.27025806427002,-251.58542261777308,0.05,1.0
349,75.49399930477142,59.60856161117554,-257.3524894065485,0.05,1.0
350,79.69863183498383,57.84563660621643,-2.088931742112273,0.05,1.0
351,76.36697939395904,57.88833322525024,-1497.8142191176858,0.05,1.0
352,80.09446457862855,57.91851853370667,-254.91866082484773,0.05,1.0
353,68.22534172058106,56.65194885730743,-1.8528682122046634,0.05,1.0
354,73.21400704860687,56.385489826202395,-128.81875287588903,0.05,1.0
355,75.31795201301574,56.794805402755735,-239.03030624330606,0.05,1.0
356,86.03010533332825,54.403620634078976,-125.39885131017324,0.05,1.0
357,74.14261868476868,51.96772346496582,-424.3841310804216,0.05,1.0
358,70.99133907794952,53.43035628318787,-115.3170735599282,0.05,1.0
359,75.43231582641602,51.19984300613403,-3.220048828402243,0.05,1.0
360,70.73156262874603,51.377889518737796,-117.39301780263071,0.05,1.0
361,74.40994959354401,49.91336941719055,-1.6619039182143447,0.05,1.0
362,90.66152586936951,46.855442914962765,-120.5353718438678,0.05,1.0
363,73.64816110610963,47.062411308288574,-135.39815012806662,0.05,1.0
364,72.75192143440246,46.64099863052368,-120.1812276329255,0.05,1.0
365,87.15358870983124,42.96463681221008,-128.36177826651564,0.05,1.0
366,73.17650273323059,43.80687493801117,-410.3251435426761,0.05,1.0
367,65.60693081855774,44.35789113998413,-243.60379207390432,0.05,1.0
368,86.74405627250671,44.517356643676756,-1378.602356650416,0.05,1.0
369,67.81743090629578,42.85685745716095,-2.906244220375127,0.05,1.0
370,69.09050129890441,43.050301356315614,-2.3344299570388873,0.05,1.0
371,72.2108053779602,42.7172885799408,-260.7792371201985,0.05,1.0
372,70.97164649963379,40.55055052757263,-269.4000949829859,0.05,1.0
373,83.25354125976563,43.06157724380493,-261.6378168031486,0.05,1.0
374,65.50154242515563,42.03577045440674,-4.4391685054639884,0.05,1.0
375,67.61582937240601,40.30423123121262,-130.9185803466757,0.05,1.0
376,89.277866191864,38.96434281349182,-133.2346428383594,0.05,1.0
377,83.80390471935272,36.99189375400543,-242.2604096623071,0.05,1.0
378,70.82665567398071,36.32343807697296,-1396.7508137154514,0.05,1.0
379,61.746073179244995,38.16454818487168,-375.8027142257075,0.05,1.0
380,76.44802775382996,37.28600112915039,-247.6725343762839,0.05,1.0
381,85.83364918708801,37.85205886125564,-250.84999128817617,0.05,1.0
382,74.15361108779908,39.240344054698944,-250.98972754457105,0.05,1.0
383,84.75170841693878,37.38493001222611,-1320.0510420170244,0.05,1.0
384,82.32142608642579,38.167877840995786,-255.76082392894844,0.05,1.0
385,89.25254585266113,38.097737975120545,-253.84373553609726,0.05,1.0
386,85.200224275589,34.92665676951408,-365.1656602866124,0.05,1.0
387,79.17664001464844,36.54066743791103,-246.4984265513816,0.05,1.0
388,77.50753611564636,37.17070728302002,-1369.870582298618,0.05,1.0
389,84.78142018795013,38.19931858778,-1495.2831950266836,0.05,1.0
390,66.91905017375946,37.48868182182312,-1492.5525609140145,0.05,1.0
391,90.31722977638245,35.88403480529785,-374.9228260398056,0.05,1.0
392,86.84653944969178,37.94907203912735,-1379.539226454472,0.05,1.0
393,76.24738236904145,38.57158768415451,-255.98008515616536,0.05,1.0
394,93.30101690292358,38.98871538043022,-245.49927686682366,0.05,1.0
